hotel,country,adults,children,babies,market_segment,distribution_channel,lead_time,is_canceled,reserved_room_type,assigned_room_type,booking_changes,stays_in_weekend_nights,stays_in_week_nights,average_daily_rate,year,month,quarter,day
City Hotel,BRA,2,0.0,0,Online TA,TA/TO,57,0,A,A,0,0,1,79.2,2016,12,4,2
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,51,0,D,D,0,2,3,96.9,2016,12,4,2
City Hotel,BRA,2,1.0,0,Online TA,TA/TO,44,0,A,A,0,0,3,88.22,2016,12,4,2
City Hotel,BRA,2,1.0,0,Online TA,TA/TO,71,0,A,A,0,1,3,68.07,2016,12,4,2
City Hotel,ITA,2,1.0,0,Online TA,TA/TO,65,0,A,D,1,0,2,72.07,2016,12,4,8
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,63,0,A,A,0,1,3,75.0,2016,12,4,2
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,45,0,A,A,0,0,2,98.1,2016,12,4,2
City Hotel,ITA,3,0.0,0,Offline TA/TO,TA/TO,30,0,A,D,0,0,2,98.1,2016,12,4,2
City Hotel,SVN,2,1.0,0,Corporate,Direct,35,0,B,G,1,2,4,71.25,2016,12,4,2
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,45,0,A,A,0,1,3,88.4,2016,12,4,2
City Hotel,ITA,2,0.0,0,Direct,Direct,4,0,A,A,1,0,3,138.33,2016,12,4,2
City Hotel,CZE,2,0.0,0,Online TA,TA/TO,15,0,A,A,0,0,3,106.33,2016,12,4,2
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,4,0,A,A,0,0,1,88.0,2016,12,4,2
City Hotel,NLD,1,0.0,0,Online TA,TA/TO,6,0,A,A,0,1,3,49.59,2016,12,4,2
City Hotel,FRA,2,0.0,0,Groups,TA/TO,34,0,A,D,1,2,3,75.0,2016,12,4,2
City Hotel,PRT,2,2.0,0,Online TA,TA/TO,1,0,F,F,0,0,1,174.0,2016,12,4,2
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,31,0,A,A,1,2,3,66.71,2016,12,4,2
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,7,0,A,A,0,2,3,89.59,2016,12,4,2
City Hotel,CHN,2,0.0,0,Online TA,TA/TO,0,0,D,B,0,0,2,63.2,2016,12,4,2
City Hotel,MYS,2,0.0,0,Online TA,TA/TO,18,0,D,B,1,0,2,154.0,2016,12,4,2
City Hotel,RUS,2,0.0,0,Online TA,TA/TO,59,0,A,A,0,1,3,88.4,2016,12,4,2
City Hotel,BEL,1,0.0,0,Online TA,TA/TO,6,0,A,A,0,0,1,88.0,2016,12,4,2
City Hotel,BRA,2,0.0,0,Groups,Direct,4,0,A,A,0,0,2,90.0,2016,12,4,2
City Hotel,POL,2,0.0,0,Online TA,TA/TO,36,0,A,A,0,1,3,88.4,2016,12,4,2
City Hotel,PRT,2,1.0,0,Online TA,TA/TO,1,0,A,D,0,0,2,70.4,2016,12,4,2
City Hotel,BRA,2,0.0,0,Groups,Direct,9,0,A,A,0,0,2,90.0,2016,12,4,2
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,42,0,A,D,0,0,3,104.0,2016,12,4,2
City Hotel,PRT,0,0.0,0,Online TA,TA/TO,0,0,A,A,0,0,0,0.0,2016,12,4,3
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,12,0,A,A,0,0,3,88.0,2016,12,4,3
City Hotel,AGO,2,0.0,0,Online TA,TA/TO,4,0,A,A,3,2,4,80.79,2016,12,4,3
City Hotel,POL,2,0.0,0,Online TA,TA/TO,41,0,A,D,0,0,1,88.0,2016,12,4,3
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,6,0,A,A,0,2,4,68.0,2016,12,4,3
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,125,0,A,D,0,0,1,90.0,2016,12,4,3
City Hotel,ARG,2,0.0,0,Online TA,TA/TO,161,0,A,A,0,1,4,94.0,2016,12,4,3
City Hotel,GBR,1,0.0,0,Online TA,TA/TO,14,0,A,A,1,0,2,67.76,2016,12,4,3
City Hotel,FRA,2,2.0,0,Online TA,TA/TO,2,0,F,G,0,0,2,148.2,2016,12,4,3
City Hotel,FRA,1,0.0,0,Online TA,TA/TO,0,0,A,A,0,0,2,96.0,2016,12,4,3
City Hotel,ROU,2,0.0,0,Online TA,TA/TO,235,0,A,A,0,0,4,73.95,2016,12,4,3
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,30,0,A,A,0,0,4,83.8,2016,12,4,3
City Hotel,ITA,2,1.0,0,Online TA,TA/TO,79,0,A,D,0,0,4,122.0,2016,12,4,3
City Hotel,PRT,2,0.0,0,Corporate,TA/TO,30,0,A,A,0,0,1,85.0,2016,12,4,4
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,2,0,A,F,0,0,2,142.0,2016,12,4,3
City Hotel,GBR,2,2.0,0,Online TA,TA/TO,14,0,F,F,0,0,1,174.0,2016,12,4,3
City Hotel,BRA,1,0.0,0,Online TA,TA/TO,138,0,A,A,3,0,3,82.2,2016,12,4,3
City Hotel,ROU,2,1.0,0,Online TA,TA/TO,53,0,A,A,1,0,4,103.7,2016,12,4,3
City Hotel,NLD,2,0.0,0,Online TA,TA/TO,30,0,A,A,0,0,4,74.8,2016,12,4,3
City Hotel,ROU,0,2.0,0,Online TA,TA/TO,53,0,B,A,0,0,4,77.86,2016,12,4,3
City Hotel,ROU,2,0.0,0,Online TA,TA/TO,53,0,B,A,2,0,4,77.86,2016,12,4,3
City Hotel,USA,2,0.0,0,Online TA,TA/TO,73,0,A,D,0,0,1,60.98,2016,12,4,4
City Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,18,0,A,A,0,2,5,68.0,2016,12,4,4
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,73,0,A,D,0,0,3,75.0,2016,12,4,4
City Hotel,DNK,2,0.0,0,Online TA,TA/TO,8,0,D,D,0,0,3,116.33,2016,12,4,4
City Hotel,USA,2,0.0,0,Online TA,TA/TO,3,0,D,D,0,0,2,117.5,2016,12,4,4
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,313,0,D,D,0,0,3,91.8,2016,12,4,4
City Hotel,POL,2,0.0,0,Online TA,TA/TO,59,0,A,A,0,0,2,93.6,2016,12,4,4
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,313,0,D,D,0,0,3,91.8,2016,12,4,4
City Hotel,CHE,2,0.0,0,Online TA,TA/TO,81,0,A,A,0,0,2,59.84,2016,12,4,4
City Hotel,GRC,2,0.0,0,Corporate,TA/TO,29,0,A,A,0,0,2,85.0,2016,12,4,4
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,43,0,A,A,0,0,2,72.0,2016,12,4,4
City Hotel,PRT,2,0.0,0,Complementary,Direct,0,0,A,A,0,0,2,0.0,2016,12,4,4
City Hotel,PRT,2,0.0,0,Corporate,TA/TO,29,0,A,A,0,0,2,85.0,2016,12,4,4
City Hotel,DEU,1,0.0,0,Corporate,TA/TO,29,0,A,A,4,0,2,66.18,2016,12,4,4
City Hotel,DEU,2,0.0,0,Corporate,TA/TO,29,0,A,D,6,0,2,85.0,2016,12,4,4
City Hotel,PRT,3,0.0,0,Online TA,TA/TO,3,0,D,D,0,0,3,156.33,2016,12,4,4
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,45,0,A,A,0,0,2,93.6,2016,12,4,4
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,28,0,A,A,0,1,5,88.4,2016,12,4,4
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,80,0,A,A,0,0,2,88.0,2016,12,4,4
City Hotel,ESP,2,0.0,0,Offline TA/TO,TA/TO,74,0,A,D,0,0,2,75.0,2016,12,4,4
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,32,0,A,D,0,0,2,88.0,2016,12,4,4
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,41,0,A,A,0,0,3,66.88,2016,12,4,4
City Hotel,ESP,3,0.0,0,Offline TA/TO,TA/TO,66,0,A,D,0,2,5,105.0,2016,12,4,4
City Hotel,DNK,2,0.0,0,Offline TA/TO,TA/TO,205,0,D,D,0,0,3,69.36,2016,12,4,4
City Hotel,DNK,2,0.0,0,Offline TA/TO,TA/TO,37,0,A,A,0,0,3,72.0,2016,12,4,4
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,113,0,A,A,0,2,5,85.0,2016,12,4,4
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,70,0,A,A,0,0,2,75.0,2016,12,4,4
City Hotel,AUT,2,2.0,0,Online TA,TA/TO,4,0,F,G,0,0,1,190.0,2016,12,4,4
City Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,9,0,A,D,0,0,1,89.0,2016,12,4,4
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,232,0,D,D,0,0,3,91.8,2016,12,4,4
City Hotel,PRT,2,0.0,0,Direct,Direct,51,0,A,B,0,0,1,79.2,2016,12,4,4
City Hotel,PRT,2,0.0,0,Direct,Direct,23,0,A,B,0,0,1,79.2,2016,12,4,4
City Hotel,PRT,2,0.0,0,Corporate,TA/TO,29,0,A,D,3,0,2,85.0,2016,12,4,4
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,37,0,A,D,0,0,2,88.0,2016,12,4,4
City Hotel,DEU,2,1.0,0,Online TA,TA/TO,28,0,A,D,1,1,5,105.9,2016,12,4,4
City Hotel,PRT,3,0.0,0,Online TA,TA/TO,65,0,D,D,0,0,1,126.0,2016,12,4,4
City Hotel,PRT,3,0.0,0,Online TA,TA/TO,5,0,D,D,0,0,2,166.5,2016,12,4,4
City Hotel,ITA,2,0.0,0,Direct,Direct,50,0,D,E,2,0,3,101.1,2016,12,4,4
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,69,0,A,D,0,0,3,75.0,2016,12,4,4
City Hotel,NLD,2,0.0,0,Online TA,TA/TO,34,0,A,A,1,2,5,68.45,2016,12,4,4
City Hotel,PRT,2,0.0,0,Corporate,TA/TO,29,0,A,A,3,0,2,85.0,2016,12,4,4
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,0,0,A,A,0,0,1,114.0,2016,12,4,4
City Hotel,GBR,1,0.0,0,Corporate,TA/TO,29,0,A,D,4,0,2,66.18,2016,12,4,4
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,61,0,D,D,0,0,2,102.6,2016,12,4,4
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,29,0,A,A,0,0,5,88.4,2016,12,4,4
City Hotel,FRA,3,0.0,0,Online TA,TA/TO,17,0,D,E,0,0,2,157.5,2016,12,4,4
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,16,0,A,D,0,0,2,91.5,2016,12,4,4
City Hotel,FRA,2,0.0,0,Corporate,TA/TO,29,0,A,D,3,0,2,85.0,2016,12,4,4
City Hotel,GRC,1,0.0,0,Corporate,TA/TO,29,0,A,D,4,0,2,66.18,2016,12,4,4
City Hotel,ESP,2,0.0,0,Direct,Direct,15,0,A,D,0,0,3,129.33,2016,12,4,4
City Hotel,PRT,2,0.0,0,Corporate,TA/TO,38,0,A,A,0,0,2,85.0,2016,12,4,4
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,67,0,A,D,0,1,2,75.0,2016,12,4,5
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,75,0,A,A,0,1,1,75.0,2016,12,4,5
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,29,0,A,A,0,1,3,64.67,2016,12,4,5
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,71,0,A,D,0,1,2,75.0,2016,12,4,5
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,195,0,A,A,0,1,3,106.25,2016,12,4,5
City Hotel,PRT,2,0.0,0,Complementary,Direct,36,0,A,A,0,1,1,0.0,2016,12,4,5
City Hotel,PRT,0,0.0,0,Offline TA/TO,TA/TO,0,0,A,K,0,0,0,0.0,2016,12,4,5
City Hotel,CHE,2,0.0,0,Online TA,TA/TO,16,0,A,A,3,1,2,85.78,2016,12,4,5
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,28,0,A,A,0,1,2,88.0,2016,12,4,5
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,68,0,A,A,0,1,3,88.4,2016,12,4,5
City Hotel,BEL,2,0.0,0,Online TA,TA/TO,10,0,A,D,1,1,2,99.2,2016,12,4,5
City Hotel,BEL,2,0.0,0,Online TA,TA/TO,8,0,A,A,1,1,1,111.5,2016,12,4,5
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,33,0,A,A,0,1,3,57.6,2016,12,4,5
City Hotel,DEU,1,0.0,0,Corporate,TA/TO,28,0,A,G,14,1,3,75.0,2016,12,4,5
City Hotel,DEU,2,0.0,0,Offline TA/TO,TA/TO,4,0,A,A,0,1,0,100.0,2016,12,4,5
City Hotel,POL,2,0.0,0,Direct,Direct,51,0,A,A,0,1,3,79.2,2016,12,4,5
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,24,0,A,A,0,1,2,80.0,2016,12,4,5
City Hotel,LTU,3,0.0,0,Online TA,TA/TO,222,0,D,E,0,1,2,110.7,2016,12,4,5
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,21,0,A,A,0,1,3,122.19,2016,12,4,5
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,23,0,A,A,1,1,3,74.8,2016,12,4,5
City Hotel,IRL,1,0.0,0,Online TA,TA/TO,85,0,A,A,4,1,1,98.0,2016,12,4,5
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,52,0,A,A,0,1,3,74.8,2016,12,4,5
City Hotel,ESP,2,1.0,0,Online TA,TA/TO,1,0,A,A,0,1,1,189.0,2016,12,4,5
City Hotel,ALB,2,0.0,0,Direct,Direct,128,0,A,A,0,1,4,79.2,2016,12,4,5
City Hotel,ITA,2,0.0,0,Direct,Direct,15,0,A,A,0,1,4,88.2,2016,12,4,5
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,50,0,A,A,0,1,2,93.6,2016,12,4,5
City Hotel,USA,1,0.0,0,Online TA,TA/TO,42,0,A,A,0,2,4,48.5,2016,12,4,6
City Hotel,CHE,2,0.0,0,Online TA,TA/TO,36,0,A,A,0,2,3,68.07,2016,12,4,6
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,0,0,A,A,0,1,0,88.0,2016,12,4,6
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,0,0,A,A,0,1,0,88.0,2016,12,4,6
City Hotel,IRL,2,0.0,0,Online TA,TA/TO,29,0,A,A,0,2,3,104.0,2016,12,4,6
City Hotel,SWE,2,0.0,0,Online TA,TA/TO,31,0,A,A,0,2,4,74.8,2016,12,4,6
City Hotel,PRT,1,0.0,0,Direct,Direct,3,0,D,D,0,1,0,128.0,2016,12,4,6
City Hotel,ESP,2,1.0,0,Direct,Direct,51,0,E,E,0,2,1,129.0,2016,12,4,6
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,1,0,A,A,0,1,0,88.0,2016,12,4,6
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,18,0,A,D,0,2,2,83.04,2016,12,4,6
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,271,0,A,A,0,2,1,62.64,2016,12,4,6
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,271,0,A,A,0,2,1,71.64,2016,12,4,6
City Hotel,ESP,2,0.0,0,Offline TA/TO,TA/TO,271,0,A,A,0,2,1,78.3,2016,12,4,6
City Hotel,CHE,1,0.0,0,Online TA,TA/TO,30,0,D,D,0,2,0,114.0,2016,12,4,6
City Hotel,CHE,1,0.0,0,Online TA,TA/TO,32,0,D,D,0,2,0,114.0,2016,12,4,6
City Hotel,CHE,1,0.0,0,Online TA,TA/TO,32,0,A,A,0,2,0,96.0,2016,12,4,6
City Hotel,PRT,1,0.0,0,Corporate,Corporate,14,0,A,A,0,1,0,67.0,2016,12,4,6
City Hotel,PRT,1,0.0,0,Corporate,Corporate,14,0,A,A,1,1,0,67.0,2016,12,4,6
City Hotel,DZA,2,0.0,0,Online TA,TA/TO,7,0,A,A,0,2,0,104.0,2016,12,4,6
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,76,0,A,A,2,2,1,79.2,2016,12,4,6
City Hotel,ESP,2,1.0,0,Online TA,TA/TO,16,0,A,A,0,2,0,118.8,2016,12,4,6
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,2,0,A,A,0,2,1,109.0,2016,12,4,6
City Hotel,PRT,1,0.0,0,Online TA,TA/TO,3,0,A,A,0,1,0,105.0,2016,12,4,6
City Hotel,NLD,1,0.0,0,Online TA,TA/TO,13,0,A,A,0,1,0,96.0,2016,12,4,6
City Hotel,NLD,1,0.0,0,Online TA,TA/TO,13,0,A,A,0,1,0,96.0,2016,12,4,6
City Hotel,DEU,1,0.0,0,Online TA,TA/TO,3,0,A,A,0,1,0,96.0,2016,12,4,6
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,80,0,A,D,0,2,1,75.0,2016,12,4,6
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,54,0,A,A,0,1,0,79.2,2016,12,4,6
City Hotel,ROU,2,0.0,0,Online TA,TA/TO,220,0,A,A,0,2,5,73.95,2016,12,4,6
City Hotel,ESP,2,0.0,0,Offline TA/TO,TA/TO,68,0,A,D,0,2,0,75.0,2016,12,4,6
City Hotel,ESP,1,0.0,0,Online TA,TA/TO,0,0,A,A,1,1,0,88.0,2016,12,4,6
City Hotel,ESP,2,0.0,1,Direct,Direct,50,0,A,A,1,2,1,88.2,2016,12,4,6
City Hotel,ESP,2,2.0,0,Online TA,TA/TO,5,0,F,F,0,2,1,185.33,2016,12,4,6
City Hotel,ESP,0,2.0,0,Online TA,TA/TO,38,0,B,A,0,2,2,77.86,2016,12,4,6
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,38,0,B,A,1,2,2,77.86,2016,12,4,6
City Hotel,CN,2,0.0,0,Online TA,TA/TO,143,0,D,D,0,2,0,88.69,2016,12,4,6
City Hotel,AGO,2,0.0,0,Direct,Direct,0,0,A,A,2,2,1,103.67,2016,12,4,6
City Hotel,ESP,2,0.0,0,Offline TA/TO,TA/TO,67,0,A,D,0,2,2,75.0,2016,12,4,6
City Hotel,ESP,2,2.0,0,Direct,Direct,8,0,E,E,0,2,1,185.33,2016,12,4,6
City Hotel,ESP,2,0.0,0,Offline TA/TO,TA/TO,3,0,A,A,0,2,0,89.0,2016,12,4,6
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,43,0,A,A,0,2,4,94.8,2016,12,4,6
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,88,0,A,A,0,2,2,54.09,2016,12,4,6
City Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,48,0,A,A,0,2,3,68.0,2016,12,4,6
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,35,0,A,A,0,2,2,97.4,2016,12,4,6
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,35,0,A,A,0,2,2,88.4,2016,12,4,6
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,4,0,A,D,0,2,2,93.8,2016,12,4,6
City Hotel,FIN,2,0.0,0,Online TA,TA/TO,25,0,A,A,0,2,2,64.67,2016,12,4,6
City Hotel,FIN,3,0.0,0,Online TA,TA/TO,105,0,D,D,0,2,3,116.8,2016,12,4,6
City Hotel,ESP,2,0.0,0,Direct,Direct,5,0,A,D,0,2,1,100.33,2016,12,4,6
City Hotel,ESP,3,0.0,0,Online TA,TA/TO,41,0,D,D,0,2,2,130.9,2016,12,4,6
City Hotel,PRT,1,0.0,0,Direct,Direct,0,0,A,A,0,1,0,88.0,2016,12,4,6
City Hotel,FIN,2,2.0,0,Online TA,TA/TO,102,0,F,F,0,2,3,147.9,2016,12,4,6
City Hotel,ESP,3,0.0,0,Offline TA/TO,TA/TO,22,0,A,D,0,2,1,109.0,2016,12,4,6
City Hotel,USA,2,0.0,0,Online TA,TA/TO,20,0,A,A,0,2,0,88.0,2016,12,4,6
City Hotel,GBR,2,0.0,0,Direct,Direct,0,0,A,A,0,1,0,97.0,2016,12,4,6
City Hotel,ESP,2,0.0,0,Offline TA/TO,TA/TO,271,0,A,A,0,2,1,87.3,2016,12,4,6
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,44,0,A,A,0,2,2,74.8,2016,12,4,6
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,29,0,A,A,0,2,4,104.0,2016,12,4,6
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,6,0,D,D,0,2,4,106.89,2016,12,4,6
City Hotel,PRT,0,0.0,0,Online TA,TA/TO,0,0,A,K,0,0,0,0.0,2016,12,4,6
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,73,0,A,D,0,2,0,75.0,2016,12,4,6
City Hotel,ESP,2,0.0,0,Offline TA/TO,TA/TO,31,0,A,A,0,2,1,63.0,2016,12,4,6
City Hotel,PRT,2,1.0,0,Online TA,TA/TO,0,0,A,K,0,0,0,0.0,2016,12,4,6
City Hotel,BRA,1,0.0,0,Online TA,TA/TO,24,0,A,A,0,2,1,88.0,2016,12,4,7
City Hotel,ITA,2,1.0,0,Online TA,TA/TO,11,0,A,A,0,0,1,124.0,2016,12,4,7
City Hotel,JPN,2,0.0,0,Online TA,TA/TO,54,0,A,A,0,1,1,93.6,2016,12,4,7
City Hotel,PRT,0,0.0,0,Online TA,TA/TO,0,0,A,K,0,0,0,0.0,2016,12,4,7
City Hotel,FIN,2,0.0,0,Online TA,TA/TO,45,0,A,A,0,2,1,60.98,2016,12,4,7
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,11,0,A,A,0,0,1,97.0,2016,12,4,7
City Hotel,CHE,1,0.0,0,Direct,Direct,0,0,A,A,0,0,1,70.0,2016,12,4,7
City Hotel,ITA,3,0.0,0,Online TA,TA/TO,102,0,D,D,0,0,1,126.0,2016,12,4,7
City Hotel,ITA,1,0.0,0,Online TA,TA/TO,13,0,A,A,0,1,1,88.0,2016,12,4,7
City Hotel,IRL,1,0.0,0,Online TA,TA/TO,3,0,A,A,1,1,1,88.0,2016,12,4,7
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,17,0,A,A,0,2,2,89.89,2016,12,4,7
City Hotel,FRA,1,0.0,0,Online TA,TA/TO,26,0,D,D,0,1,1,87.78,2016,12,4,7
City Hotel,PRT,1,0.0,0,Corporate,Corporate,5,0,A,A,1,1,1,88.0,2016,12,4,7
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,19,0,A,A,0,2,2,89.89,2016,12,4,7
City Hotel,ESP,2,2.0,0,Online TA,TA/TO,31,0,F,F,1,2,2,237.75,2016,12,4,7
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,80,0,A,D,0,1,1,75.0,2016,12,4,7
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,48,0,A,A,0,2,1,93.6,2016,12,4,7
City Hotel,NLD,2,0.0,0,Online TA,TA/TO,36,0,D,D,0,2,2,96.9,2016,12,4,7
City Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,44,0,D,D,0,2,2,87.2,2016,12,4,7
City Hotel,ITA,2,0.0,0,Direct,Direct,0,0,A,A,0,1,1,88.0,2016,12,4,7
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,98,0,A,B,1,1,1,93.6,2016,12,4,7
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,216,0,A,A,0,2,1,78.3,2016,12,4,7
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,98,0,A,B,1,1,1,93.6,2016,12,4,7
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,17,0,D,D,0,2,3,107.09,2016,12,4,7
City Hotel,ESP,2,0.0,0,Offline TA/TO,TA/TO,26,0,A,A,0,2,2,70.72,2016,12,4,7
City Hotel,DEU,1,0.0,0,Offline TA/TO,TA/TO,50,0,A,A,1,2,2,63.75,2016,12,4,7
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,12,0,A,A,2,2,2,76.29,2016,12,4,7
City Hotel,BEL,2,0.0,0,Online TA,TA/TO,10,0,A,A,0,2,2,89.89,2016,12,4,7
City Hotel,PRT,2,2.0,0,Online TA,TA/TO,0,0,F,F,0,0,1,174.0,2016,12,4,7
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,50,0,A,A,1,2,2,68.07,2016,12,4,7
City Hotel,PRT,3,0.0,0,Online TA,TA/TO,1,0,D,D,0,0,1,154.0,2016,12,4,7
City Hotel,PRT,2,0.0,0,Complementary,Direct,38,0,A,A,3,1,1,0.0,2016,12,4,7
City Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,266,0,D,D,1,2,1,69.36,2016,12,4,7
City Hotel,BRA,2,0.0,0,Online TA,TA/TO,24,0,A,A,0,2,1,88.0,2016,12,4,7
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,43,0,D,D,0,2,1,110.2,2016,12,4,7
City Hotel,PRT,3,0.0,0,Online TA,TA/TO,7,0,A,A,0,0,1,18.0,2016,12,4,7
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,81,0,A,D,0,2,2,75.0,2016,12,4,8
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,13,0,D,D,0,1,2,66.71,2016,12,4,8
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,0,0,A,A,0,0,1,88.0,2016,12,4,8
City Hotel,PRT,1,0.0,0,Direct,TA/TO,8,0,A,A,0,0,1,88.0,2016,12,4,8
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,4,0,A,A,0,0,1,88.0,2016,12,4,8
City Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,36,0,A,A,0,0,0,0.0,2016,12,4,8
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,50,0,A,A,0,2,2,88.4,2016,12,4,8
City Hotel,DZA,2,0.0,0,Online TA,TA/TO,19,0,A,A,0,1,2,104.0,2016,12,4,8
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,19,0,A,A,0,1,2,104.0,2016,12,4,8
City Hotel,DEU,1,0.0,0,Online TA,TA/TO,6,0,A,A,0,0,2,79.2,2016,12,4,8
City Hotel,PRT,1,0.0,0,Online TA,TA/TO,6,0,A,A,0,0,2,79.2,2016,12,4,8
City Hotel,GBR,1,0.0,0,Online TA,TA/TO,56,0,D,D,0,0,2,79.0,2016,12,4,8
City Hotel,GRC,2,0.0,0,Offline TA/TO,TA/TO,65,0,A,A,0,2,2,68.0,2016,12,4,8
City Hotel,ESP,2,2.0,0,Online TA,TA/TO,50,0,F,F,0,2,3,156.9,2016,12,4,8
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,19,0,A,A,0,1,2,104.0,2016,12,4,8
City Hotel,ESP,2,1.0,0,Direct,Direct,34,0,A,D,0,2,2,90.0,2016,12,4,8
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,192,0,A,A,2,2,2,72.75,2016,12,4,8
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,192,0,A,A,2,2,2,72.75,2016,12,4,8
City Hotel,ITA,2,2.0,0,Online TA,TA/TO,78,0,F,F,0,2,3,147.9,2016,12,4,8
City Hotel,ISR,1,0.0,0,Online TA,TA/TO,1,0,A,A,0,0,2,72.38,2016,12,4,8
City Hotel,HUN,2,0.0,0,Online TA,TA/TO,9,0,A,A,0,1,2,88.0,2016,12,4,8
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,96,0,A,A,0,2,2,57.6,2016,12,4,8
City Hotel,ESP,1,0.0,0,Online TA,TA/TO,26,0,A,A,1,1,2,88.0,2016,12,4,8
