hotel,country,adults,children,babies,market_segment,distribution_channel,lead_time,is_canceled,reserved_room_type,assigned_room_type,booking_changes,stays_in_weekend_nights,stays_in_week_nights,average_daily_rate,year,month,quarter,day
City Hotel,DEU,2,0.0,0,Offline TA/TO,TA/TO,13,0,A,D,0,0,4,54.75,2015,10,4,24
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,35,0,A,A,0,0,4,96.3,2015,10,4,24
City Hotel,PRT,1,0.0,0,Offline TA/TO,TA/TO,11,0,A,A,0,0,1,83.5,2015,10,4,24
City Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,33,0,B,B,0,0,3,83.16,2015,10,4,24
City Hotel,BRA,2,0.0,0,Direct,Direct,4,0,A,A,0,2,4,114.0,2015,10,4,24
City Hotel,PRT,1,0.0,0,Offline TA/TO,TA/TO,43,0,A,A,1,0,1,0.0,2015,10,4,24
City Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,43,0,A,A,0,0,1,0.0,2015,10,4,24
City Hotel,FIN,3,0.0,0,Online TA,TA/TO,15,0,A,D,0,0,4,111.6,2015,10,4,24
City Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,33,0,B,B,0,0,3,83.16,2015,10,4,24
City Hotel,PRT,1,0.0,0,Direct,Direct,0,0,A,A,2,0,1,109.0,2015,10,4,24
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,31,0,D,D,0,1,4,84.0,2015,10,4,24
City Hotel,USA,2,0.0,0,Online TA,TA/TO,11,0,D,D,0,0,1,136.0,2015,10,4,24
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,22,0,D,D,0,0,4,75.0,2015,10,4,24
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,9,1,B,B,0,1,1,112.0,2015,10,4,24
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,9,1,B,B,0,1,1,103.0,2015,10,4,24
City Hotel,GBR,2,2.0,0,Online TA,TA/TO,31,0,F,F,0,2,5,159.3,2015,10,4,25
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,11,0,A,A,0,0,2,114.0,2015,10,4,25
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,29,0,D,D,0,0,5,75.0,2015,10,4,25
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,40,0,A,A,0,0,1,96.3,2015,10,4,25
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,38,0,A,A,0,0,5,96.3,2015,10,4,25
City Hotel,PRT,2,0.0,0,Direct,Direct,0,0,A,B,0,0,1,102.5,2015,10,4,25
City Hotel,ESP,2,0.0,0,Direct,Direct,0,0,A,B,0,0,1,102.5,2015,10,4,25
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,37,0,A,A,0,0,3,96.3,2015,10,4,25
City Hotel,PRT,1,0.0,0,Direct,Direct,5,0,A,A,1,0,1,75.0,2015,10,4,25
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,24,0,A,A,0,0,1,145.0,2015,10,4,25
City Hotel,PRT,2,2.0,0,Online TA,TA/TO,24,0,F,F,0,0,1,224.0,2015,10,4,25
City Hotel,GBR,1,0.0,0,Online TA,TA/TO,40,0,A,A,0,0,4,90.27,2015,10,4,25
City Hotel,POL,2,0.0,0,Online TA,TA/TO,13,0,A,A,0,2,5,128.71,2015,10,4,25
City Hotel,SWE,2,0.0,0,Online TA,TA/TO,36,0,A,D,0,0,4,96.3,2015,10,4,25
City Hotel,PRT,2,0.0,0,Direct,Direct,0,0,A,A,0,0,1,114.0,2015,10,4,25
City Hotel,HUN,2,0.0,0,Online TA,TA/TO,37,0,A,A,0,0,3,96.3,2015,10,4,25
City Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,3,0,D,D,0,0,3,72.25,2015,10,4,25
City Hotel,GBR,2,2.0,0,Online TA,TA/TO,40,0,F,F,1,0,1,159.3,2015,10,4,25
City Hotel,USA,2,0.0,0,Online TA,TA/TO,3,0,A,D,0,0,3,114.0,2015,10,4,25
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,29,0,D,D,0,0,5,78.6,2015,10,4,25
City Hotel,IRL,2,0.0,0,Online TA,TA/TO,13,0,A,A,0,0,5,99.95,2015,10,4,25
City Hotel,DEU,2,0.0,0,Offline TA/TO,TA/TO,10,0,D,D,0,1,3,63.75,2015,10,4,26
City Hotel,USA,2,0.0,0,Offline TA/TO,TA/TO,8,0,D,D,0,1,5,85.0,2015,10,4,26
City Hotel,GBR,1,0.0,0,Online TA,TA/TO,32,0,D,D,0,1,1,136.0,2015,10,4,26
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,10,0,A,A,0,1,3,130.75,2015,10,4,26
City Hotel,ESP,2,0.0,0,Offline TA/TO,TA/TO,32,0,D,D,0,1,2,75.0,2015,10,4,26
City Hotel,GBR,1,0.0,0,Online TA,TA/TO,32,0,A,A,0,1,1,120.0,2015,10,4,26
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,21,0,D,D,1,1,2,151.33,2015,10,4,26
City Hotel,PRT,2,0.0,0,Direct,Direct,38,0,D,D,1,1,2,80.0,2015,10,4,26
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,12,0,A,A,0,1,0,107.0,2015,10,4,26
City Hotel,PRT,2,0.0,0,Direct,Direct,0,0,A,E,0,1,0,133.0,2015,10,4,26
City Hotel,GBR,2,1.0,0,Online TA,TA/TO,30,0,D,D,0,1,2,118.2,2015,10,4,26
City Hotel,NLD,2,0.0,0,Online TA,TA/TO,39,0,A,A,1,1,2,74.88,2015,10,4,26
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,36,0,B,B,0,1,4,81.62,2015,10,4,26
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,21,1,A,A,0,2,4,105.79,2015,10,4,26
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,3,0,A,A,0,1,2,132.33,2015,10,4,26
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,11,1,A,A,0,1,2,113.33,2015,10,4,26
City Hotel,FRA,2,2.0,0,Online TA,TA/TO,40,0,F,G,1,1,4,150.12,2015,10,4,26
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,43,1,A,A,0,1,3,92.03,2015,10,4,26
City Hotel,FRA,2,0.0,0,Direct,Direct,8,0,A,A,1,2,3,96.9,2015,10,4,27
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,1,0,A,A,0,2,2,96.3,2015,10,4,27
City Hotel,ROU,2,0.0,0,Offline TA/TO,TA/TO,15,0,A,A,0,2,2,54.75,2015,10,4,27
City Hotel,GBR,1,0.0,0,Online TA,TA/TO,24,0,A,A,0,2,0,94.8,2015,10,4,27
City Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,11,0,A,A,0,2,2,88.5,2015,10,4,27
City Hotel,PRT,1,0.0,0,Direct,Direct,0,0,A,A,1,1,0,128.0,2015,10,4,27
City Hotel,GBR,1,0.0,0,Online TA,TA/TO,31,0,A,A,0,2,0,92.4,2015,10,4,27
City Hotel,GRC,1,0.0,0,Online TA,TA/TO,44,0,A,A,0,2,0,75.6,2015,10,4,27
City Hotel,PRT,1,0.0,0,Online TA,TA/TO,16,1,A,A,1,0,2,110.5,2015,10,4,27
City Hotel,BRA,2,0.0,0,Direct,Direct,12,0,A,A,0,1,0,114.0,2015,10,4,27
City Hotel,PRT,1,0.0,0,Corporate,Corporate,0,0,A,A,0,1,0,65.0,2015,10,4,27
City Hotel,ITA,2,0.0,0,Offline TA/TO,TA/TO,11,0,A,A,0,2,2,88.5,2015,10,4,27
City Hotel,PRT,1,0.0,0,Offline TA/TO,TA/TO,0,0,A,A,1,2,0,83.5,2015,10,4,27
City Hotel,FRA,3,0.0,0,Direct,Direct,1,0,A,D,0,2,0,163.0,2015,10,4,27
City Hotel,USA,1,0.0,0,Direct,Direct,0,0,A,A,0,2,2,96.0,2015,10,4,27
City Hotel,PRT,1,0.0,0,Offline TA/TO,TA/TO,11,0,A,A,0,2,2,75.25,2015,10,4,27
City Hotel,ITA,2,0.0,0,Offline TA/TO,TA/TO,11,0,A,A,1,2,2,88.5,2015,10,4,27
City Hotel,PRT,2,0.0,0,Direct,Direct,29,0,A,D,0,2,5,114.0,2015,10,4,27
City Hotel,FRA,2,2.0,0,Online TA,TA/TO,14,0,F,F,0,2,3,199.8,2015,10,4,27
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,41,0,D,E,0,2,2,110.09,2015,10,4,27
City Hotel,BEL,2,0.0,0,Direct,Direct,37,0,A,A,0,2,2,85.5,2015,10,4,27
City Hotel,ITA,2,0.0,0,Direct,Direct,17,0,D,D,0,2,3,129.8,2015,10,4,27
City Hotel,PRT,2,0.0,0,Groups,TA/TO,1,1,A,A,0,0,3,111.0,2015,10,4,27
City Hotel,RUS,1,0.0,0,Direct,Direct,43,0,E,E,0,2,2,147.25,2015,10,4,28
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,31,0,D,D,0,2,1,75.0,2015,10,4,28
City Hotel,PRT,2,0.0,0,Groups,TA/TO,12,0,A,A,0,2,1,85.67,2015,10,4,28
City Hotel,PRT,2,0.0,0,Groups,TA/TO,12,0,A,D,0,2,1,85.67,2015,10,4,28
City Hotel,ESP,1,0.0,0,Direct,Direct,25,0,A,A,0,0,1,109.0,2015,10,4,28
City Hotel,DEU,3,0.0,0,Online TA,TA/TO,31,0,A,D,0,2,2,120.42,2015,10,4,28
City Hotel,ESP,1,0.0,0,Corporate,Corporate,19,0,A,A,0,0,1,95.0,2015,10,4,28
City Hotel,CN,1,0.0,0,Direct,Direct,43,0,E,E,0,2,2,147.25,2015,10,4,28
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,25,1,A,A,0,2,2,90.95,2015,10,4,28
City Hotel,PRT,1,0.0,0,Corporate,Corporate,34,0,A,A,1,2,1,65.0,2015,10,4,28
City Hotel,ESP,2,0.0,0,Corporate,Corporate,7,0,A,A,0,0,1,114.0,2015,10,4,28
City Hotel,PRT,1,0.0,0,Corporate,Corporate,5,0,A,D,0,0,1,65.0,2015,10,4,28
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,14,0,D,D,0,1,1,136.0,2015,10,4,28
City Hotel,PRT,1,0.0,0,Groups,TA/TO,2,0,A,D,0,2,1,75.33,2015,10,4,28
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,0,0,A,A,1,2,2,140.25,2015,10,4,28
City Hotel,GBR,1,0.0,0,Online TA,TA/TO,40,0,A,A,0,2,1,71.64,2015,10,4,28
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,81,1,A,A,0,0,3,111.0,2015,10,4,28
City Hotel,GBR,1,0.0,0,Online TA,TA/TO,1,0,A,C,0,0,1,120.0,2015,10,4,28
City Hotel,ESP,1,0.0,0,Offline TA/TO,TA/TO,18,0,A,A,0,1,1,77.0,2015,10,4,28
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,25,0,A,A,0,2,1,114.0,2015,10,4,28
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,24,1,A,A,0,0,3,126.0,2015,10,4,28
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,20,1,A,A,0,2,3,90.95,2015,10,4,28
City Hotel,PRT,2,0.0,0,Direct,Direct,16,1,D,D,0,0,4,107.0,2015,10,4,28
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,5,1,D,D,0,1,2,105.0,2015,10,4,28
City Hotel,PRT,1,0.0,0,Corporate,Corporate,16,1,A,A,0,0,2,95.0,2015,10,4,28
City Hotel,GBR,2,0.0,0,Direct,Direct,6,0,A,A,0,2,2,123.5,2015,10,4,29
City Hotel,GBR,1,0.0,0,Direct,Direct,6,0,A,A,0,2,2,118.5,2015,10,4,29
City Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,14,0,A,A,0,2,3,103.84,2015,10,4,29
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,31,0,D,D,0,1,2,81.0,2015,10,4,29
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,31,0,D,D,0,1,2,75.0,2015,10,4,29
City Hotel,FRA,2,0.0,0,Direct,Direct,0,0,G,A,0,2,3,133.3,2015,10,4,29
City Hotel,FRA,2,0.0,0,Direct,Direct,8,0,G,A,1,2,3,133.3,2015,10,4,29
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,35,0,D,D,0,1,2,75.0,2015,10,4,29
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,28,0,D,D,0,0,2,136.0,2015,10,4,29
City Hotel,FRA,2,1.0,0,Offline TA/TO,TA/TO,31,0,D,D,0,1,2,90.0,2015,10,4,29
City Hotel,NLD,2,0.0,0,Offline TA/TO,TA/TO,13,0,A,A,0,2,5,131.97,2015,10,4,29
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,22,1,B,B,0,2,3,85.0,2015,10,4,29
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,18,1,D,D,0,0,4,99.45,2015,10,4,29
City Hotel,FRA,3,0.0,0,Offline TA/TO,TA/TO,33,0,D,D,0,2,3,105.0,2015,10,4,30
City Hotel,GBR,1,0.0,0,Direct,Direct,8,0,A,A,0,0,2,109.0,2015,10,4,30
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,35,0,D,D,0,1,3,75.0,2015,10,4,30
City Hotel,FRA,3,0.0,0,Offline TA/TO,TA/TO,7,0,D,E,1,1,3,134.0,2015,10,4,30
City Hotel,SWE,2,0.0,0,Online TA,TA/TO,20,0,F,F,0,0,3,196.0,2015,10,4,30
City Hotel,ESP,2,0.0,0,Offline TA/TO,TA/TO,21,0,A,A,0,1,3,94.0,2015,10,4,30
City Hotel,ESP,1,0.0,0,Offline TA/TO,TA/TO,28,0,A,A,0,0,1,130.0,2015,10,4,30
City Hotel,PRT,1,0.0,0,Corporate,Corporate,13,0,A,A,0,0,2,65.0,2015,10,4,30
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,0,0,A,A,0,0,2,95.1,2015,10,4,30
City Hotel,PRT,1,0.0,0,Offline TA/TO,TA/TO,28,0,A,A,0,0,1,130.0,2015,10,4,30
City Hotel,PRT,1,0.0,0,Online TA,TA/TO,9,1,A,A,0,1,4,85.85,2015,10,4,30
City Hotel,GBR,1,0.0,0,Online TA,TA/TO,30,0,A,A,0,2,3,83.16,2015,10,4,30
City Hotel,PRT,1,0.0,0,Direct,Direct,7,0,A,D,0,0,1,65.0,2015,10,4,30
City Hotel,PRT,1,0.0,0,Offline TA/TO,TA/TO,6,0,A,A,0,0,1,130.0,2015,10,4,30
City Hotel,GBR,1,0.0,0,Online TA,TA/TO,7,0,A,A,0,0,2,92.4,2015,10,4,30
City Hotel,PRT,1,0.0,0,Offline TA/TO,TA/TO,0,0,A,A,0,0,1,130.0,2015,10,4,30
City Hotel,PRT,1,0.0,0,Direct,Direct,7,0,A,A,0,0,1,65.0,2015,10,4,30
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,34,0,D,D,0,2,3,75.0,2015,10,4,30
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,40,0,B,B,0,0,3,113.4,2015,10,4,30
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,40,0,B,B,0,0,3,113.4,2015,10,4,30
City Hotel,NLD,2,0.0,0,Online TA,TA/TO,13,0,A,A,0,0,2,135.0,2015,10,4,30
City Hotel,PRT,1,0.0,0,Online TA,TA/TO,0,0,A,A,0,0,1,120.0,2015,10,4,30
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,16,0,A,A,0,0,1,135.0,2015,10,4,30
City Hotel,PRT,1,0.0,0,Offline TA/TO,TA/TO,28,0,A,D,0,0,1,130.0,2015,10,4,30
City Hotel,FRA,2,1.0,0,Offline TA/TO,TA/TO,34,0,D,D,0,2,3,90.0,2015,10,4,30
City Hotel,GBR,0,2.0,0,Online TA,TA/TO,296,0,B,B,0,2,4,65.29,2015,10,4,30
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,296,0,B,B,0,2,4,56.01,2015,10,4,30
City Hotel,PRT,1,0.0,0,Offline TA/TO,TA/TO,9,0,A,D,0,0,1,95.0,2015,10,4,31
City Hotel,PRT,1,0.0,0,Offline TA/TO,TA/TO,28,0,A,E,0,0,1,130.0,2015,10,4,30
City Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,29,0,D,D,0,0,3,75.0,2015,10,4,30
City Hotel,PRT,1,0.0,0,Online TA,TA/TO,11,0,A,E,1,2,5,116.71,2015,10,4,30
City Hotel,BEL,1,0.0,0,Online TA,TA/TO,11,0,D,D,1,2,5,138.71,2015,10,4,30
City Hotel,PRT,2,0.0,0,Direct,Direct,0,0,A,A,1,0,2,126.0,2015,10,4,30
City Hotel,PRT,2,0.0,0,Direct,Direct,0,0,A,A,0,0,1,89.0,2015,11,4,1
City Hotel,FRA,1,0.0,0,Offline TA/TO,TA/TO,28,0,A,A,0,0,1,130.0,2015,10,4,30
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,61,1,A,A,1,1,4,111.6,2015,10,4,30
City Hotel,PRT,2,0.0,0,Direct,Direct,6,1,A,A,0,1,3,95.0,2015,10,4,30
City Hotel,PRT,2,0.0,0,Direct,Direct,0,1,A,B,0,0,1,95.0,2015,10,4,30
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,32,1,A,A,0,1,2,111.0,2015,10,4,30
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,33,0,A,A,0,0,0,0.0,2015,10,4,31
City Hotel,ISR,1,0.0,0,Groups,TA/TO,6,0,A,A,1,0,3,86.0,2015,10,4,31
City Hotel,IRL,2,0.0,0,Online TA,TA/TO,41,0,A,A,0,0,4,74.88,2015,10,4,31
City Hotel,ISR,2,0.0,0,Groups,TA/TO,6,0,A,A,0,0,3,107.0,2015,10,4,31
City Hotel,ISR,2,0.0,0,Groups,TA/TO,6,0,A,A,1,0,3,75.0,2015,10,4,31
City Hotel,ISR,3,0.0,0,Groups,TA/TO,1,0,A,D,2,0,3,128.0,2015,10,4,31
City Hotel,PRT,1,0.0,0,Groups,TA/TO,14,0,A,A,1,0,3,75.33,2015,10,4,31
City Hotel,PRT,1,0.0,0,Offline TA/TO,TA/TO,28,0,A,A,0,0,2,75.0,2015,10,4,31
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,32,0,A,A,0,1,4,113.4,2015,10,4,31
City Hotel,ITA,2,0.0,0,Offline TA/TO,TA/TO,40,0,D,D,0,0,3,75.0,2015,10,4,31
City Hotel,NLD,2,0.0,0,Online TA,TA/TO,5,0,D,D,0,0,3,136.0,2015,10,4,31
City Hotel,PRT,1,0.0,0,Offline TA/TO,TA/TO,17,0,A,E,0,0,1,95.0,2015,10,4,31
City Hotel,PRT,1,0.0,0,Offline TA/TO,TA/TO,17,0,A,A,0,0,1,95.0,2015,10,4,31
City Hotel,PRT,2,0.0,0,Direct,Direct,0,0,A,A,3,1,4,133.0,2015,10,4,31
City Hotel,PRT,1,0.0,0,Offline TA/TO,TA/TO,9,0,A,A,0,0,1,95.0,2015,10,4,31
City Hotel,DEU,2,0.0,0,Offline TA/TO,TA/TO,32,0,D,D,0,1,4,68.0,2015,10,4,31
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,40,0,D,D,0,0,3,75.0,2015,10,4,31
City Hotel,DEU,1,0.0,0,Online TA,TA/TO,42,0,A,A,0,1,4,73.15,2015,10,4,31
City Hotel,FRA,2,0.0,0,Direct,Direct,28,0,B,B,0,1,4,99.45,2015,10,4,31
City Hotel,PRT,1,0.0,0,Offline TA/TO,TA/TO,7,0,A,A,0,0,1,95.0,2015,10,4,31
City Hotel,GBR,1,1.0,0,Offline TA/TO,TA/TO,34,0,B,B,1,1,4,102.74,2015,10,4,31
City Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,34,0,B,B,1,1,4,111.96,2015,10,4,31
City Hotel,PRT,2,0.0,0,Direct,Direct,0,0,A,A,0,0,1,95.0,2015,10,4,31
City Hotel,PRT,1,0.0,0,Offline TA/TO,TA/TO,0,0,A,A,1,0,1,85.0,2015,10,4,31
City Hotel,PRT,1,1.0,0,Online TA,TA/TO,37,0,A,A,0,2,5,87.78,2015,10,4,31
City Hotel,PRT,2,1.0,1,Direct,Direct,18,0,F,F,0,0,4,131.5,2015,11,4,1
City Hotel,ESP,2,0.0,0,Offline TA/TO,TA/TO,5,0,A,A,0,0,4,70.0,2015,11,4,1
City Hotel,ESP,1,0.0,0,Offline TA/TO,TA/TO,0,0,A,A,1,0,2,85.0,2015,11,4,1
City Hotel,IRL,2,2.0,0,Online TA,TA/TO,5,0,F,F,0,0,1,177.0,2015,11,4,1
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,16,0,A,A,0,0,1,95.0,2015,11,4,1
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,34,0,A,A,0,0,3,87.32,2015,11,4,1
City Hotel,ITA,2,1.0,0,Online TA,TA/TO,15,0,A,A,0,0,3,105.62,2015,11,4,1
City Hotel,DEU,1,0.0,0,Online TA,TA/TO,43,0,A,A,0,0,3,90.9,2015,11,4,1
City Hotel,DZA,2,0.0,0,Online TA,TA/TO,0,0,A,A,0,0,1,107.0,2015,11,4,1
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,43,0,A,A,0,0,3,96.3,2015,11,4,1
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,45,0,A,A,0,0,2,96.3,2015,11,4,1
City Hotel,ROU,2,1.0,0,Online TA,TA/TO,44,0,A,A,0,0,1,113.8,2015,11,4,1
City Hotel,FRA,2,0.0,1,Online TA,TA/TO,44,0,A,A,0,0,1,96.3,2015,11,4,1
City Hotel,NLD,2,0.0,0,Online TA,TA/TO,8,0,A,A,1,0,4,109.25,2015,11,4,1
City Hotel,PRT,2,2.0,0,Direct,Direct,8,0,F,F,0,0,1,64.0,2015,11,4,1
City Hotel,PRT,2,2.0,0,Direct,Direct,9,0,F,F,1,0,1,64.0,2015,11,4,29
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,1,0,A,A,2,0,2,104.0,2015,11,4,1
City Hotel,DEU,2,1.0,0,Direct,Direct,32,0,A,A,0,0,2,117.6,2015,11,4,1
City Hotel,FIN,2,0.0,0,Offline TA/TO,TA/TO,2,0,D,D,0,0,2,72.25,2015,11,4,1
City Hotel,NLD,2,0.0,0,Online TA,TA/TO,8,0,A,A,0,0,4,109.25,2015,11,4,1
City Hotel,FRA,2,1.0,0,Offline TA/TO,TA/TO,37,0,D,D,0,0,4,75.0,2015,11,4,1
City Hotel,PRT,2,2.0,0,Complementary,Direct,0,0,F,G,0,0,1,0.0,2015,11,4,1
City Hotel,CRI,2,0.0,0,Online TA,TA/TO,40,0,D,D,2,1,5,85.59,2015,11,4,1
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,36,0,D,D,0,1,3,71.25,2015,11,4,2
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,33,0,D,D,0,1,4,77.4,2015,11,4,2
City Hotel,IRL,2,0.0,0,Direct,Direct,18,0,A,A,0,1,2,107.67,2015,11,4,2
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,37,0,D,D,0,1,3,71.25,2015,11,4,2
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,6,0,A,A,0,1,2,87.27,2015,11,4,2
City Hotel,CRI,2,0.0,0,Direct,Direct,0,0,D,D,0,1,0,95.0,2015,11,4,2
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,42,0,A,A,0,2,5,98.36,2015,11,4,2
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,32,0,D,D,0,1,2,70.0,2015,11,4,2
City Hotel,ESP,2,0.0,0,Groups,TA/TO,8,0,A,A,0,1,1,62.0,2015,11,4,2
City Hotel,ESP,1,0.0,0,Groups,TA/TO,2,0,A,A,0,1,1,60.0,2015,11,4,2
City Hotel,ESP,2,0.0,0,Groups,TA/TO,2,0,A,A,0,1,1,62.0,2015,11,4,2
City Hotel,PRT,2,0.0,0,Groups,TA/TO,8,0,A,A,0,1,1,62.0,2015,11,4,2
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,35,0,D,D,0,1,2,70.0,2015,11,4,2
City Hotel,PRT,1,0.0,0,Corporate,Corporate,24,0,A,A,0,1,0,65.0,2015,11,4,2
City Hotel,ESP,2,0.0,0,Offline TA/TO,TA/TO,14,0,D,D,0,1,2,98.67,2015,11,4,2
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,24,0,D,D,0,2,5,130.78,2015,11,4,2
City Hotel,USA,2,1.0,0,Online TA,TA/TO,0,0,A,D,2,1,0,90.4,2015,11,4,2
City Hotel,ESP,1,1.0,0,Offline TA/TO,TA/TO,14,0,D,B,1,1,2,98.67,2015,11,4,2
City Hotel,ESP,2,0.0,0,Offline TA/TO,TA/TO,14,0,D,B,0,1,2,98.67,2015,11,4,2
City Hotel,ESP,1,0.0,0,Offline TA/TO,TA/TO,12,0,A,A,0,1,1,85.6,2015,11,4,2
City Hotel,PRT,2,0.0,0,Direct,Direct,43,0,A,A,0,1,2,79.8,2015,11,4,2
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,8,0,A,A,0,1,3,94.24,2015,11,4,2
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,44,0,D,D,0,1,3,104.63,2015,11,4,2
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,11,1,D,E,0,0,1,126.0,2015,11,4,2
City Hotel,BEL,2,0.0,0,Online TA,TA/TO,23,0,A,D,1,1,4,118.98,2015,11,4,2
City Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,39,0,D,E,0,1,2,60.0,2015,11,4,2
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,61,1,A,A,2,2,6,99.75,2015,11,4,2
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,60,1,D,D,0,2,5,110.43,2015,11,4,2
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,60,1,A,A,0,2,6,99.75,2015,11,4,2
City Hotel,ESP,2,2.0,0,Online TA,TA/TO,16,0,F,F,0,2,5,189.49,2015,11,4,2
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,9,0,A,A,0,1,1,87.0,2015,11,4,2
City Hotel,ARG,1,0.0,0,Groups,TA/TO,2,0,A,A,0,1,1,60.0,2015,11,4,2
City Hotel,POL,2,0.0,0,Online TA,TA/TO,0,0,D,E,0,1,2,126.0,2015,11,4,2
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,38,0,D,D,0,2,2,67.5,2015,11,4,3
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,32,0,D,D,0,2,2,67.5,2015,11,4,3
City Hotel,PRT,1,0.0,0,Corporate,Corporate,3,0,A,A,0,1,0,65.0,2015,11,4,3
City Hotel,PRT,1,0.0,0,Corporate,Corporate,4,0,A,A,0,1,0,65.0,2015,11,4,17
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,5,0,D,D,0,2,4,129.65,2015,11,4,3
City Hotel,DEU,1,0.0,0,Direct,Direct,17,0,A,A,0,1,0,90.0,2015,11,4,3
City Hotel,CZE,2,0.0,0,Online TA,TA/TO,9,0,A,A,0,2,1,87.0,2015,11,4,3
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,32,0,A,A,0,1,0,85.5,2015,11,4,3
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,40,0,D,D,0,2,1,65.0,2015,11,4,3
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,43,0,D,D,0,2,1,65.0,2015,11,4,3
