hotel,country,adults,children,babies,market_segment,distribution_channel,lead_time,is_canceled,reserved_room_type,assigned_room_type,booking_changes,stays_in_weekend_nights,stays_in_week_nights,average_daily_rate,year,month,quarter,day
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,114,0,A,A,2,0,3,183.0,2017,8,3,12
City Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,479,0,A,D,0,0,3,112.67,2017,8,3,12
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,479,0,A,A,0,0,3,112.67,2017,8,3,12
City Hotel,AUS,2,0.0,0,Offline TA/TO,TA/TO,479,0,A,A,0,0,3,112.67,2017,8,3,12
City Hotel,PRT,1,0.0,0,Offline TA/TO,TA/TO,479,0,A,A,1,0,3,0.0,2017,8,3,12
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,265,0,A,A,0,0,2,107.1,2017,8,3,12
City Hotel,DEU,2,1.0,0,Online TA,TA/TO,150,0,A,A,0,0,3,157.5,2017,8,3,12
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,163,0,A,A,0,0,3,130.5,2017,8,3,12
City Hotel,GRC,2,0.0,0,Online TA,TA/TO,143,0,A,A,0,0,4,130.5,2017,8,3,12
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,225,0,A,A,0,0,3,139.5,2017,8,3,12
City Hotel,FRA,3,0.0,0,Online TA,TA/TO,147,0,D,D,0,2,5,184.5,2017,8,3,12
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,183,0,A,A,0,2,5,95.46,2017,8,3,12
City Hotel,POL,2,1.0,0,Online TA,TA/TO,1,0,D,D,1,0,1,230.0,2017,8,3,12
City Hotel,NLD,2,0.0,0,Online TA,TA/TO,21,0,D,D,0,0,4,190.0,2017,8,3,12
City Hotel,GRC,2,1.0,0,Online TA,TA/TO,143,0,A,A,0,0,4,155.25,2017,8,3,12
City Hotel,FRA,2,1.0,0,Online TA,TA/TO,145,0,A,A,0,2,5,118.8,2017,8,3,12
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,161,0,A,A,0,2,4,164.7,2017,8,3,12
City Hotel,CN,2,0.0,0,Online TA,TA/TO,16,0,A,A,0,0,3,180.0,2017,8,3,12
City Hotel,AUS,2,0.0,0,Online TA,TA/TO,108,0,A,A,0,2,5,125.0,2017,8,3,12
City Hotel,DEU,2,2.0,0,Online TA,TA/TO,217,0,F,F,1,0,4,228.0,2017,8,3,12
City Hotel,PRT,4,0.0,0,Offline TA/TO,TA/TO,14,0,G,G,0,0,3,275.9,2017,8,3,12
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,14,0,A,A,0,0,3,160.0,2017,8,3,12
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,207,0,A,A,0,0,2,112.5,2017,8,3,12
City Hotel,PRT,2,0.0,0,Direct,Direct,0,0,D,D,0,0,1,180.0,2017,8,3,12
City Hotel,GBR,2,1.0,0,Online TA,TA/TO,221,0,A,A,0,0,2,148.5,2017,8,3,12
City Hotel,ESP,3,0.0,0,Online TA,TA/TO,3,0,D,D,0,0,3,230.0,2017,8,3,12
City Hotel,GBR,2,1.0,0,Online TA,TA/TO,221,0,A,A,0,0,2,148.5,2017,8,3,12
City Hotel,GBR,1,2.0,0,Online TA,TA/TO,277,0,D,D,0,0,3,106.34,2017,8,3,12
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,277,0,D,D,0,0,3,92.86,2017,8,3,12
City Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,176,0,A,A,0,0,3,80.1,2017,8,3,12
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,155,0,A,A,1,1,4,120.0,2017,8,3,12
City Hotel,PRT,2,0.0,0,Direct,Direct,1,0,A,A,0,0,1,75.0,2017,8,3,12
City Hotel,BEL,1,1.0,0,Offline TA/TO,TA/TO,203,0,A,A,0,1,4,75.6,2017,8,3,12
City Hotel,BEL,2,0.0,0,Offline TA/TO,TA/TO,203,0,A,A,1,1,4,93.6,2017,8,3,12
City Hotel,USA,2,2.0,0,Direct,Direct,1,0,G,G,0,0,1,290.0,2017,8,3,12
City Hotel,DNK,2,0.0,0,Online TA,TA/TO,139,0,A,A,0,2,5,125.0,2017,8,3,12
City Hotel,NLD,2,0.0,0,Online TA,TA/TO,5,0,A,A,0,0,2,180.0,2017,8,3,12
City Hotel,BEL,3,0.0,0,Offline TA/TO,TA/TO,144,0,D,D,0,2,5,164.1,2017,8,3,12
City Hotel,BEL,2,0.0,0,Offline TA/TO,TA/TO,144,0,D,D,0,2,5,121.1,2017,8,3,12
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,48,0,A,A,0,1,4,198.0,2017,8,3,12
City Hotel,LAO,2,0.0,0,Online TA,TA/TO,2,0,D,D,0,0,3,183.33,2017,8,3,12
City Hotel,LAO,2,0.0,0,Online TA,TA/TO,3,0,D,D,0,0,2,180.0,2017,8,3,12
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,109,0,E,E,0,0,3,185.0,2017,8,3,12
City Hotel,PRT,1,0.0,0,Direct,Direct,1,0,A,A,0,0,1,75.0,2017,8,3,12
City Hotel,BEL,2,3.0,0,Direct,Direct,0,0,F,F,1,0,1,250.0,2017,8,3,12
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,41,0,A,A,0,1,4,160.0,2017,8,3,12
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,181,0,A,A,0,2,5,82.3,2017,8,3,12
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,117,0,A,A,2,0,1,145.0,2017,8,3,12
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,4,0,D,D,0,0,2,199.0,2017,8,3,12
City Hotel,FRA,3,0.0,0,Online TA,TA/TO,127,0,D,D,0,0,3,195.0,2017,8,3,12
City Hotel,NOR,2,0.0,0,Online TA,TA/TO,4,0,D,D,0,0,3,152.0,2017,8,3,12
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,0,0,A,A,0,0,2,189.0,2017,8,3,12
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,10,0,A,A,0,0,1,189.0,2017,8,3,12
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,48,0,A,A,0,0,3,140.0,2017,8,3,12
City Hotel,FRA,3,0.0,0,Online TA,TA/TO,127,0,D,D,0,0,3,204.0,2017,8,3,12
City Hotel,FRA,2,0.0,1,Online TA,TA/TO,148,0,A,A,1,0,3,164.7,2017,8,3,12
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,155,0,D,D,1,1,4,139.5,2017,8,3,12
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,9,0,A,K,3,2,1,0.0,2017,8,3,15
City Hotel,FRA,2,0.0,0,Direct,Direct,0,0,D,D,1,0,1,240.0,2017,8,3,13
City Hotel,BLR,2,0.0,0,Offline TA/TO,TA/TO,9,0,A,A,0,0,2,144.5,2017,8,3,13
City Hotel,FRA,2,1.0,0,Online TA,TA/TO,183,0,A,A,0,2,5,148.5,2017,8,3,13
City Hotel,SWE,2,0.0,0,Online TA,TA/TO,6,0,A,A,0,0,3,166.67,2017,8,3,13
City Hotel,SWE,3,0.0,0,Online TA,TA/TO,120,0,E,E,0,0,4,225.0,2017,8,3,13
City Hotel,NLD,2,0.0,0,Direct,Direct,173,0,A,A,0,0,3,112.5,2017,8,3,13
City Hotel,SWE,2,0.0,0,Online TA,TA/TO,3,0,A,A,0,0,5,124.63,2017,8,3,13
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,308,0,A,A,0,1,5,98.1,2017,8,3,13
City Hotel,CHN,2,0.0,0,Online TA,TA/TO,53,0,A,A,0,0,2,160.0,2017,8,3,13
City Hotel,CN,2,0.0,0,Offline TA/TO,TA/TO,296,0,A,A,0,2,5,80.1,2017,8,3,13
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,308,0,A,A,0,1,5,89.1,2017,8,3,13
City Hotel,USA,2,0.0,0,Direct,Direct,125,0,A,A,0,0,4,112.5,2017,8,3,13
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,149,0,A,A,0,0,4,130.5,2017,8,3,13
City Hotel,PRT,3,0.0,0,Offline TA/TO,TA/TO,179,0,D,D,0,0,5,171.66,2017,8,3,13
City Hotel,IRL,2,0.0,0,Offline TA/TO,TA/TO,127,0,A,A,0,0,5,80.1,2017,8,3,13
City Hotel,NLD,2,2.0,0,Online TA,TA/TO,270,0,F,F,0,0,3,179.1,2017,8,3,13
City Hotel,MAR,2,0.0,0,Online TA,TA/TO,7,0,A,A,0,0,3,195.67,2017,8,3,13
City Hotel,MAR,2,0.0,0,Online TA,TA/TO,7,0,A,A,0,0,3,186.67,2017,8,3,13
City Hotel,BEL,2,2.0,0,Online TA,TA/TO,84,0,F,F,0,0,2,240.0,2017,8,3,13
City Hotel,USA,3,0.0,0,Direct,Direct,125,0,D,D,0,0,4,175.0,2017,8,3,13
City Hotel,USA,2,2.0,0,Direct,Direct,125,0,E,E,0,0,4,200.0,2017,8,3,13
City Hotel,FRA,1,0.0,0,Direct,Direct,101,0,A,A,3,2,8,130.5,2017,8,3,13
City Hotel,FRA,2,0.0,0,Direct,Direct,101,0,A,A,1,2,8,157.5,2017,8,3,13
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,202,0,A,A,0,0,2,112.5,2017,8,3,13
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,108,0,A,A,0,0,5,192.0,2017,8,3,13
City Hotel,AUT,3,0.0,0,Direct,Direct,110,0,D,D,1,2,5,190.0,2017,8,3,13
City Hotel,BEL,3,0.0,0,Online TA,TA/TO,193,0,D,D,0,0,3,175.5,2017,8,3,13
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,0,0,D,D,0,0,2,209.0,2017,8,3,13
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,175,0,A,A,0,0,5,173.7,2017,8,3,13
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,175,0,A,A,0,0,5,164.7,2017,8,3,13
City Hotel,DNK,2,0.0,0,Online TA,TA/TO,286,0,A,A,0,2,8,78.35,2017,8,3,13
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,223,0,A,A,0,0,2,139.5,2017,8,3,13
City Hotel,ESP,3,0.0,0,Online TA,TA/TO,19,0,D,D,0,1,5,239.0,2017,8,3,13
City Hotel,PRT,3,0.0,0,Online TA,TA/TO,182,0,D,D,0,0,2,128.38,2017,8,3,13
City Hotel,IRL,2,0.0,0,Direct,Direct,122,0,A,A,0,0,3,112.5,2017,8,3,13
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,160,0,A,A,0,1,5,173.7,2017,8,3,13
City Hotel,DNK,3,0.0,0,Online TA,TA/TO,202,0,D,G,0,0,3,255.5,2017,8,3,13
City Hotel,CHN,2,0.0,0,Online TA,TA/TO,0,0,D,D,0,0,2,240.0,2017,8,3,13
City Hotel,CHN,2,1.0,0,Online TA,TA/TO,0,0,A,B,1,0,2,170.0,2017,8,3,13
City Hotel,NLD,2,0.0,0,Online TA,TA/TO,171,0,A,A,1,0,4,115.63,2017,8,3,13
City Hotel,BEL,2,1.0,0,Online TA,TA/TO,148,0,A,A,0,0,3,148.5,2017,8,3,13
City Hotel,GBR,3,0.0,0,Online TA,TA/TO,53,0,D,D,0,0,2,210.0,2017,8,3,13
City Hotel,FRA,3,0.0,0,Online TA,TA/TO,1,0,D,D,0,0,1,250.0,2017,8,3,13
City Hotel,DEU,1,0.0,0,Direct,Direct,0,0,A,C,1,0,1,199.0,2017,8,3,13
City Hotel,PRT,3,0.0,0,Online TA,TA/TO,2,0,D,D,0,0,3,230.0,2017,8,3,13
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,112,0,D,D,0,0,3,155.0,2017,8,3,13
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,20,0,A,A,0,0,5,180.0,2017,8,3,13
City Hotel,NLD,3,0.0,0,Online TA,TA/TO,134,0,D,D,0,1,5,195.0,2017,8,3,13
City Hotel,DEU,2,0.0,0,Offline TA/TO,TA/TO,198,0,A,A,0,0,2,80.1,2017,8,3,13
City Hotel,ROU,3,0.0,0,Online TA,TA/TO,80,0,E,E,1,2,5,237.71,2017,8,3,13
City Hotel,CHE,2,0.0,0,Online TA,TA/TO,135,0,D,D,0,0,3,155.0,2017,8,3,13
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,163,0,A,A,0,0,3,130.5,2017,8,3,13
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,190,0,D,D,0,1,5,139.5,2017,8,3,13
City Hotel,DEU,3,0.0,0,Online TA,TA/TO,190,0,D,D,0,1,5,175.5,2017,8,3,13
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,144,0,A,A,0,0,3,130.5,2017,8,3,13
City Hotel,FRA,3,0.0,0,Online TA,TA/TO,199,0,D,D,0,2,5,183.21,2017,8,3,13
City Hotel,CN,2,0.0,0,Direct,Direct,18,0,A,A,0,0,3,140.8,2017,8,3,13
City Hotel,PRT,1,0.0,0,Online TA,TA/TO,144,0,A,A,1,0,3,130.5,2017,8,3,13
City Hotel,PRT,1,0.0,0,Online TA,TA/TO,144,0,A,A,0,0,3,121.5,2017,8,3,13
City Hotel,FRA,3,0.0,0,Direct,Direct,1,0,D,D,0,0,1,240.0,2017,8,3,13
City Hotel,FRA,2,0.0,1,Online TA,TA/TO,132,0,A,A,1,1,5,125.0,2017,8,3,13
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,42,0,F,F,1,0,3,250.0,2017,8,3,13
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,308,0,A,K,0,1,5,98.1,2017,8,3,13
City Hotel,PRT,2,0.0,0,Direct,Direct,0,0,A,A,0,0,0,0.0,2017,8,3,14
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,87,0,D,A,0,1,4,155.0,2017,8,3,14
City Hotel,ITA,3,0.0,0,Online TA,TA/TO,135,0,D,D,0,2,5,189.43,2017,8,3,14
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,177,0,A,A,0,1,3,112.5,2017,8,3,14
City Hotel,LUX,2,0.0,0,Online TA,TA/TO,280,0,A,A,0,1,5,89.1,2017,8,3,14
City Hotel,FRA,2,1.0,0,Online TA,TA/TO,31,0,A,D,1,1,0,200.0,2017,8,3,14
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,195,0,A,A,0,1,2,80.1,2017,8,3,14
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,22,0,A,A,1,1,3,180.0,2017,8,3,14
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,117,0,D,D,0,1,1,164.0,2017,8,3,14
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,117,0,D,D,0,1,1,155.0,2017,8,3,14
City Hotel,PRT,3,0.0,0,Direct,Direct,0,0,A,A,0,1,0,139.0,2017,8,3,14
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,309,0,A,A,0,2,5,141.3,2017,8,3,14
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,204,0,A,A,0,2,5,112.5,2017,8,3,14
City Hotel,ESP,2,1.0,0,Online TA,TA/TO,156,0,A,A,0,1,2,157.5,2017,8,3,14
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,176,0,A,A,0,2,5,130.5,2017,8,3,14
City Hotel,ESP,2,0.0,0,Direct,Direct,54,0,D,D,2,1,3,157.5,2017,8,3,14
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,138,0,A,A,0,1,2,125.0,2017,8,3,14
City Hotel,FRA,2,0.0,0,Direct,Direct,0,0,A,A,0,1,0,180.0,2017,8,3,14
City Hotel,ROU,2,1.0,0,Online TA,TA/TO,157,0,A,A,0,1,3,148.5,2017,8,3,14
City Hotel,PRT,2,0.0,0,Online TA,GDS,1,0,A,A,0,1,2,200.0,2017,8,3,14
City Hotel,GBR,3,0.0,0,Online TA,TA/TO,102,0,G,G,0,2,5,201.4,2017,8,3,14
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,149,0,A,A,0,2,5,130.5,2017,8,3,14
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,195,0,A,A,0,1,1,130.5,2017,8,3,14
City Hotel,ISR,2,0.0,0,Online TA,TA/TO,20,0,A,A,0,1,3,180.0,2017,8,3,14
City Hotel,PRY,2,0.0,0,Online TA,TA/TO,5,0,A,A,0,1,0,89.0,2017,8,3,14
City Hotel,ITA,3,0.0,0,Online TA,TA/TO,158,0,D,D,1,1,3,175.5,2017,8,3,14
City Hotel,ITA,2,0.0,0,Direct,Direct,36,0,A,A,0,1,1,155.0,2017,8,3,14
City Hotel,ESP,3,0.0,0,Online TA,TA/TO,105,0,E,E,0,1,1,225.0,2017,8,3,14
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,317,0,A,A,0,1,2,108.9,2017,8,3,14
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,122,0,D,D,0,2,5,111.6,2017,8,3,14
City Hotel,SWE,2,0.0,0,Direct,Direct,294,0,F,F,3,1,0,201.25,2017,8,3,14
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,2,0,A,A,0,1,1,180.0,2017,8,3,14
City Hotel,NLD,2,0.0,0,Online TA,TA/TO,187,0,A,A,0,1,2,112.5,2017,8,3,14
City Hotel,GBR,1,0.0,0,Online TA,TA/TO,56,0,A,A,0,1,0,140.0,2017,8,3,14
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,144,0,A,A,0,1,3,130.5,2017,8,3,14
City Hotel,AUT,2,0.0,0,Online TA,TA/TO,128,0,A,A,0,1,2,125.0,2017,8,3,14
City Hotel,DNK,3,0.0,0,Online TA,TA/TO,295,0,D,D,0,1,3,156.6,2017,8,3,14
City Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,130,0,A,A,0,1,4,80.1,2017,8,3,14
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,153,0,A,A,0,1,3,90.0,2017,8,3,14
City Hotel,IRL,2,0.0,0,Online TA,TA/TO,6,0,D,D,0,1,3,200.0,2017,8,3,14
City Hotel,IRL,2,0.0,0,Online TA,TA/TO,23,0,A,A,0,1,5,160.0,2017,8,3,14
City Hotel,DEU,1,0.0,0,Online TA,TA/TO,317,0,A,A,0,1,2,116.1,2017,8,3,14
City Hotel,USA,3,0.0,0,Online TA,TA/TO,108,0,D,D,2,1,3,195.0,2017,8,3,14
City Hotel,BEL,2,1.0,0,Online TA,TA/TO,320,0,A,A,0,1,1,123.3,2017,8,3,14
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,0,0,A,K,1,1,0,98.4,2017,8,3,14
City Hotel,AUS,2,0.0,0,Offline TA/TO,TA/TO,504,0,A,A,0,2,1,112.67,2017,8,3,15
City Hotel,USA,2,0.0,0,Offline TA/TO,TA/TO,141,0,A,A,0,2,1,106.0,2017,8,3,15
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,129,0,A,A,0,2,5,125.0,2017,8,3,15
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,168,0,A,A,0,2,0,130.5,2017,8,3,15
City Hotel,IRL,2,0.0,0,Direct,Direct,113,0,A,A,0,2,3,125.0,2017,8,3,15
City Hotel,USA,2,0.0,0,Offline TA/TO,TA/TO,504,0,A,A,0,2,1,112.67,2017,8,3,15
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,181,0,A,A,0,2,2,100.48,2017,8,3,15
City Hotel,AUS,3,0.0,0,Online TA,TA/TO,54,0,D,D,0,2,0,152.0,2017,8,3,15
City Hotel,PRT,2,0.0,0,Direct,Direct,1,0,D,A,2,1,0,180.0,2017,8,3,15
City Hotel,BEL,2,0.0,0,Online TA,TA/TO,179,0,A,A,0,2,1,112.5,2017,8,3,15
City Hotel,POL,2,0.0,0,Direct,Direct,256,0,A,A,4,2,3,86.63,2017,8,3,15
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,21,0,A,A,0,2,0,160.0,2017,8,3,15
City Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,504,0,A,A,0,2,1,112.67,2017,8,3,15
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,122,0,A,A,1,2,2,130.5,2017,8,3,15
City Hotel,BRA,2,0.0,0,Online TA,TA/TO,7,0,A,D,0,1,0,180.0,2017,8,3,15
City Hotel,MYS,3,0.0,0,Online TA,TA/TO,146,0,D,D,0,2,1,175.5,2017,8,3,15
City Hotel,DEU,3,0.0,0,Online TA,TA/TO,146,0,D,D,0,2,1,175.5,2017,8,3,15
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,150,0,A,A,0,1,0,112.5,2017,8,3,15
City Hotel,BEL,2,0.0,0,Online TA,TA/TO,225,0,A,A,0,2,2,130.5,2017,8,3,15
City Hotel,ITA,1,2.0,0,Online TA,TA/TO,88,0,D,D,3,2,5,172.29,2017,8,3,20
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,37,0,D,D,0,2,0,136.0,2017,8,3,15
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,87,0,A,A,1,2,1,130.0,2017,8,3,15
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,87,0,D,D,0,2,1,160.0,2017,8,3,15
City Hotel,PRT,2,1.0,0,Online TA,TA/TO,156,0,A,A,0,2,1,104.4,2017,8,3,15
City Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,504,0,A,D,0,2,1,112.67,2017,8,3,15
City Hotel,NLD,2,1.0,0,Online TA,TA/TO,265,0,A,A,0,2,1,125.1,2017,8,3,15
City Hotel,NLD,2,0.0,0,Online TA,TA/TO,265,0,A,A,0,2,1,89.1,2017,8,3,15
City Hotel,FRA,3,0.0,0,Online TA,TA/TO,34,0,D,D,1,1,0,219.0,2017,8,3,15
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,34,0,A,D,2,1,0,160.0,2017,8,3,15
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,170,0,D,D,4,2,2,175.5,2017,8,3,15
City Hotel,FRA,3,0.0,0,Online TA,TA/TO,170,0,D,D,4,2,2,148.5,2017,8,3,15
City Hotel,DEU,2,0.0,0,Online TA,TA/TO,1,0,D,D,0,2,0,210.0,2017,8,3,15
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,21,0,A,A,2,1,0,218.0,2017,8,3,15
City Hotel,FRA,2,1.0,0,Online TA,TA/TO,195,0,A,A,0,2,1,148.5,2017,8,3,15
City Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,187,0,A,A,0,2,3,80.1,2017,8,3,15
City Hotel,MAR,2,2.0,0,Online TA,TA/TO,215,0,F,F,0,2,1,202.5,2017,8,3,15
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,9,0,A,A,2,2,1,166.67,2017,8,3,15
City Hotel,FRA,2,0.0,0,Direct,Direct,91,0,A,A,0,2,0,112.5,2017,8,3,15
City Hotel,FRA,2,1.0,0,Online TA,TA/TO,150,0,A,A,0,2,5,148.5,2017,8,3,15
City Hotel,NLD,2,0.0,0,Online TA,TA/TO,87,0,D,D,0,2,5,155.0,2017,8,3,15
City Hotel,LUX,2,0.0,0,Online TA,TA/TO,200,0,A,A,0,2,2,100.48,2017,8,3,15
City Hotel,IRL,2,0.0,0,Online TA,TA/TO,23,0,D,K,0,2,1,190.0,2017,8,3,15
City Hotel,GBR,3,0.0,0,Online TA,TA/TO,54,0,D,D,0,2,2,210.0,2017,8,3,15
City Hotel,NLD,2,0.0,0,Online TA,TA/TO,145,0,A,A,1,2,1,129.83,2017,8,3,15
City Hotel,NLD,3,0.0,0,Online TA,TA/TO,145,0,D,D,1,2,1,175.5,2017,8,3,15
City Hotel,CHE,2,0.0,0,Online TA,TA/TO,104,0,A,A,0,2,1,125.0,2017,8,3,15
City Hotel,PRT,1,0.0,0,Offline TA/TO,TA/TO,504,0,A,A,3,2,1,0.0,2017,8,3,15
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,1,0,A,A,0,1,0,144.0,2017,8,3,15
City Hotel,PRT,2,0.0,0,Online TA,TA/TO,1,0,D,D,0,2,1,126.19,2017,8,3,15
City Hotel,PRT,3,0.0,0,Direct,Direct,4,0,D,D,0,2,1,233.33,2017,8,3,15
City Hotel,GBR,2,0.0,0,Offline TA/TO,TA/TO,176,0,E,E,0,2,3,103.5,2017,8,3,15
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,7,0,A,A,0,2,1,180.0,2017,8,3,15
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,107,0,E,E,0,2,2,185.0,2017,8,3,15
City Hotel,ITA,2,0.0,0,Offline TA/TO,TA/TO,140,0,A,A,0,0,1,71.1,2017,8,3,16
City Hotel,DEU,1,0.0,0,Online TA,TA/TO,209,0,A,A,1,2,2,121.5,2017,8,3,16
City Hotel,ROU,2,0.0,1,Direct,Direct,6,0,A,A,0,2,1,210.0,2017,8,3,16
City Hotel,PRT,2,2.0,0,Online TA,TA/TO,209,0,F,F,3,2,2,202.5,2017,8,3,16
City Hotel,USA,2,2.0,0,Online TA,TA/TO,127,0,G,G,0,1,1,300.0,2017,8,3,16
City Hotel,GBR,3,0.0,0,Online TA,TA/TO,156,0,D,D,0,2,3,175.5,2017,8,3,16
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,224,0,A,C,0,1,1,117.0,2017,8,3,16
City Hotel,DEU,3,0.0,0,Direct,Direct,79,0,D,D,0,2,2,195.0,2017,8,3,16
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,102,0,A,A,0,0,1,125.0,2017,8,3,16
City Hotel,PRT,2,0.0,0,Offline TA/TO,TA/TO,214,0,A,A,0,2,2,89.0,2017,8,3,16
City Hotel,GBR,3,0.0,0,Online TA,TA/TO,167,0,D,D,1,1,1,184.5,2017,8,3,16
City Hotel,FRA,2,0.0,0,Direct,Direct,234,0,A,A,0,2,2,109.38,2017,8,3,16
City Hotel,ESP,2,0.0,0,Direct,Direct,161,0,A,A,1,2,5,148.5,2017,8,3,16
City Hotel,DEU,2,2.0,0,Online TA,TA/TO,262,0,F,F,0,2,1,179.1,2017,8,3,16
City Hotel,FRA,2,0.0,0,Offline TA/TO,TA/TO,3,0,A,A,1,4,6,89.0,2017,8,3,16
City Hotel,FRA,2,0.0,0,Online TA,TA/TO,103,0,A,A,0,2,2,125.0,2017,8,3,16
City Hotel,FRA,2,1.0,0,Direct,Direct,77,0,D,D,0,2,1,175.0,2017,8,3,16
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,201,0,A,A,0,2,4,82.3,2017,8,3,16
City Hotel,CN,2,2.0,0,Direct,Direct,103,0,E,E,0,3,6,200.0,2017,8,3,16
City Hotel,ITA,2,0.0,0,Online TA,TA/TO,274,0,A,A,0,1,1,89.1,2017,8,3,16
City Hotel,CHE,2,1.0,0,Online TA,TA/TO,45,0,A,A,0,2,1,180.0,2017,8,3,16
City Hotel,GBR,2,0.0,0,Online TA,TA/TO,157,0,D,D,1,2,4,175.5,2017,8,3,16
City Hotel,ESP,3,0.0,0,Online TA,TA/TO,171,0,D,D,1,1,1,184.5,2017,8,3,16
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,171,0,A,A,1,1,1,139.5,2017,8,3,16
City Hotel,GBR,2,0.0,0,Direct,Direct,165,0,B,A,0,2,2,146.25,2017,8,3,16
City Hotel,FRA,3,0.0,0,Online TA,TA/TO,89,0,D,A,5,2,2,195.0,2017,8,3,16
City Hotel,ESP,2,0.0,0,Online TA,TA/TO,46,0,A,A,0,2,2,160.0,2017,8,3,16
City Hotel,DEU,3,0.0,0,Online TA,TA/TO,182,0,D,D,0,1,1,175.5,2017,8,3,16
City Hotel,DEU,2,2.0,0,Direct,Direct,209,0,F,F,1,2,3,198.0,2017,8,3,16
